month,segment_id,state,product_line,territory,written_premium,earned_premium,incurred_losses,loss_ratio,expense_ratio,combined_ratio,retention,policy_count,claim_frequency,avg_claim_severity
2025-04,CO-AU-03,CO,Auto,Wildland interface,1013077,1022613,1077525,105.4,24.1,129.5,71.6,744,12.5,11578
2025-05,CO-AU-03,CO,Auto,Wildland interface,947607,929790,899616,96.8,25.9,122.7,68.3,612,8.8,16616
2025-06,CO-AU-03,CO,Auto,Wildland interface,783538,774773,798050,103.0,25.5,128.5,70.6,374,11.0,19410
2025-07,CO-AU-03,CO,Auto,Wildland interface,997319,966547,945345,97.8,23.7,121.5,67.1,453,12.9,16163
2025-08,CO-AU-03,CO,Auto,Wildland interface,755004,725788,782314,107.8,28.4,136.2,71.5,547,8.9,16102
2025-09,CO-AU-03,CO,Auto,Wildland interface,1066763,1073924,1082195,100.8,24.4,125.2,69.7,700,10.6,14612
2025-10,CO-AU-03,CO,Auto,Wildland interface,665692,661387,631082,95.4,24.4,119.8,70.6,314,9.1,22051
2025-11,CO-AU-03,CO,Auto,Wildland interface,879635,886301,880591,99.4,25.6,125.0,69.7,402,12.9,17003
2025-12,CO-AU-03,CO,Auto,Wildland interface,1090483,1059808,952109,89.8,26.9,116.7,70.3,574,8.4,19670
2026-01,CO-AU-03,CO,Auto,Wildland interface,680921,646274,575029,89.0,24.3,113.3,71.9,362,9.3,17161
2026-02,CO-AU-03,CO,Auto,Wildland interface,934188,864549,795578,92.0,23.4,115.4,71.9,488,8.3,19688
2026-03,CO-AU-03,CO,Auto,Wildland interface,717328,715802,730636,102.1,26.7,128.7,67.8,414,10.5,16865
2025-04,CO-AU-04,CO,Auto,Mountain and hail belt,728487,720599,722237,100.2,27.3,127.5,72.7,517,12.4,11249
2025-05,CO-AU-04,CO,Auto,Mountain and hail belt,816489,780804,753816,96.5,24.8,121.3,73.2,424,7.9,22556
2025-06,CO-AU-04,CO,Auto,Mountain and hail belt,791721,758517,783533,103.3,28.0,131.3,71.8,377,12.5,16600
2025-07,CO-AU-04,CO,Auto,Mountain and hail belt,1004396,942009,971665,103.1,25.0,128.2,70.3,441,10.6,20787
2025-08,CO-AU-04,CO,Auto,Mountain and hail belt,907123,845217,776228,91.8,23.7,115.6,72.2,548,9.4,15105
2025-09,CO-AU-04,CO,Auto,Mountain and hail belt,1010878,984949,859056,87.2,27.8,115.0,69.9,511,8.8,19041
2025-10,CO-AU-04,CO,Auto,Mountain and hail belt,824718,765289,724731,94.7,24.0,118.7,71.7,389,9.2,20239
2025-11,CO-AU-04,CO,Auto,Mountain and hail belt,1009946,934091,778570,83.4,26.4,109.8,68.6,418,7.7,24213
2025-12,CO-AU-04,CO,Auto,Mountain and hail belt,1021528,970292,920752,94.9,22.8,117.7,70.9,666,8.7,15823
2026-01,CO-AU-04,CO,Auto,Mountain and hail belt,927832,917766,809240,88.2,27.2,115.4,69.5,517,8.5,18453
2026-02,CO-AU-04,CO,Auto,Mountain and hail belt,1074924,998941,836260,83.7,24.7,108.4,70.7,752,8.7,12801
2026-03,CO-AU-04,CO,Auto,Mountain and hail belt,911782,865539,719296,83.1,26.7,109.8,70.1,466,8.2,18803
2025-04,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,735618,712348,596176,83.7,31.1,114.8,86.4,450,7.9,16691
2025-05,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,540583,525738,483584,92.0,27.6,119.6,81.3,277,9.1,19167
2025-06,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,638349,618720,490901,79.3,29.2,108.5,84.7,260,10.6,17866
2025-07,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,459129,451115,356243,79.0,30.6,109.6,85.3,188,8.3,22964
2025-08,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,555828,542512,475122,87.6,25.6,113.1,81.7,344,7.6,18059
2025-09,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,551259,535090,427548,79.9,25.5,105.4,84.6,325,7.2,18312
2025-10,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,649131,599090,446067,74.5,27.5,101.9,82.5,296,6.2,24451
2025-11,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,708953,698010,538777,77.2,29.3,106.5,85.8,373,8.4,17171
2025-12,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,709050,681678,544357,79.9,30.5,110.4,82.3,327,8.8,18923
2026-01,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,635764,598144,467055,78.1,30.3,108.4,85.8,361,6.3,20460
2026-02,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,559268,516270,434668,84.2,29.3,113.5,85.5,270,8.9,18065
2026-03,CO-FR-01,CO,Farm and Ranch,Urban agency corridor,661974,666250,546647,82.0,29.7,111.8,82.4,517,8.6,12332
2025-04,CO-FR-02,CO,Farm and Ranch,Rural farm belt,533059,496397,465049,93.7,30.2,123.9,81.5,281,12.3,13469
2025-05,CO-FR-02,CO,Farm and Ranch,Rural farm belt,590036,572338,492464,86.0,31.0,117.1,80.5,309,7.6,21074
2025-06,CO-FR-02,CO,Farm and Ranch,Rural farm belt,492057,495590,493916,99.7,31.1,130.8,80.1,353,9.0,15616
2025-07,CO-FR-02,CO,Farm and Ranch,Rural farm belt,590295,585200,556450,95.1,25.5,120.6,81.7,286,9.1,21426
2025-08,CO-FR-02,CO,Farm and Ranch,Rural farm belt,481048,465023,398498,85.7,28.6,114.3,80.0,288,8.2,16773
2025-09,CO-FR-02,CO,Farm and Ranch,Rural farm belt,552592,557683,492971,88.4,26.7,115.1,77.7,344,9.1,15734
2025-10,CO-FR-02,CO,Farm and Ranch,Rural farm belt,496253,463962,391962,84.5,25.6,110.1,79.8,251,9.9,15773
2025-11,CO-FR-02,CO,Farm and Ranch,Rural farm belt,571024,543529,429603,79.0,29.7,108.8,77.8,354,10.1,12062
2025-12,CO-FR-02,CO,Farm and Ranch,Rural farm belt,656049,625788,514610,82.2,26.3,108.5,78.9,308,10.2,16314
2026-01,CO-FR-02,CO,Farm and Ranch,Rural farm belt,485219,467094,358022,76.6,29.1,105.7,79.6,211,7.0,24344
2026-02,CO-FR-02,CO,Farm and Ranch,Rural farm belt,664765,632353,562555,89.0,29.8,118.7,80.1,339,7.2,23071
2026-03,CO-FR-02,CO,Farm and Ranch,Rural farm belt,712700,688874,543273,78.9,30.4,109.2,81.6,385,8.1,17495
2025-04,CO-FR-03,CO,Farm and Ranch,Wildland interface,698324,685541,759960,110.9,27.9,138.7,76.1,340,9.7,23074
2025-05,CO-FR-03,CO,Farm and Ranch,Wildland interface,708998,684416,674517,98.6,28.4,126.9,74.0,384,11.8,14890
2025-06,CO-FR-03,CO,Farm and Ranch,Wildland interface,679097,665816,685299,102.9,26.1,129.0,76.8,307,11.3,19800
2025-07,CO-FR-03,CO,Farm and Ranch,Wildland interface,647561,647071,719434,111.2,27.9,139.1,74.3,329,10.9,20139
2025-08,CO-FR-03,CO,Farm and Ranch,Wildland interface,749845,718637,767260,106.8,30.4,137.1,75.4,333,11.0,20883
2025-09,CO-FR-03,CO,Farm and Ranch,Wildland interface,697494,679675,695033,102.3,29.5,131.7,72.3,292,9.9,24140
2025-10,CO-FR-03,CO,Farm and Ranch,Wildland interface,609446,596779,613228,102.8,28.8,131.6,76.8,410,8.4,17873
2025-11,CO-FR-03,CO,Farm and Ranch,Wildland interface,484395,450911,475676,105.5,30.1,135.6,74.1,247,9.8,19717
2025-12,CO-FR-03,CO,Farm and Ranch,Wildland interface,493771,494612,515315,104.2,30.9,135.1,75.7,395,12.7,10310
2026-01,CO-FR-03,CO,Farm and Ranch,Wildland interface,515016,501175,472478,94.3,29.0,123.2,73.0,246,10.4,18505
2026-02,CO-FR-03,CO,Farm and Ranch,Wildland interface,650303,657665,616211,93.7,31.2,124.9,74.5,276,10.2,21973
2026-03,CO-FR-03,CO,Farm and Ranch,Wildland interface,502134,462371,502111,108.6,27.9,136.5,72.6,291,11.6,14850
2025-04,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,698369,702956,658686,93.7,29.7,123.4,76.3,435,10.0,15213
2025-05,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,559950,545678,571893,104.8,28.3,133.2,75.1,322,8.6,20543
2025-06,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,700662,655418,742791,113.3,29.5,142.9,74.8,491,15.0,10116
2025-07,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,669219,648252,675168,104.2,31.4,135.6,74.5,325,10.9,19107
2025-08,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,592879,592222,629274,106.3,28.1,134.3,75.0,322,10.4,18871
2025-09,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,594644,568201,546743,96.2,29.1,125.4,77.4,255,11.1,19349
2025-10,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,614077,590180,586043,99.3,27.7,127.0,79.8,310,9.0,20988
2025-11,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,497837,481982,474683,98.5,26.4,124.8,78.3,202,7.9,29631
2025-12,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,707461,683757,580971,85.0,30.8,115.8,74.5,381,7.6,20115
2026-01,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,768335,712867,670463,94.1,30.3,124.3,75.8,543,10.2,12101
2026-02,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,715718,692018,642104,92.8,28.3,121.1,78.4,399,7.5,21338
2026-03,CO-FR-04,CO,Farm and Ranch,Mountain and hail belt,726122,689032,597339,86.7,31.0,117.7,78.4,330,8.4,21545
2025-04,CO-UM-01,CO,Umbrella,Urban agency corridor,240274,236053,118981,50.4,19.0,69.4,87.3,180,5.7,11657
2025-05,CO-UM-01,CO,Umbrella,Urban agency corridor,170944,162071,101370,62.5,18.6,81.1,85.0,189,6.0,8969
2025-06,CO-UM-01,CO,Umbrella,Urban agency corridor,173957,167810,105738,63.0,20.1,83.1,88.5,157,5.5,12288
2025-07,CO-UM-01,CO,Umbrella,Urban agency corridor,250378,238932,120631,50.5,19.4,69.9,89.9,284,5.1,8396
2025-08,CO-UM-01,CO,Umbrella,Urban agency corridor,265935,265147,139871,52.8,21.1,73.9,88.1,302,4.7,9808
2025-09,CO-UM-01,CO,Umbrella,Urban agency corridor,197964,194841,118276,60.7,19.2,79.9,85.3,193,6.7,9093
2025-10,CO-UM-01,CO,Umbrella,Urban agency corridor,242447,241294,132294,54.8,20.8,75.6,88.5,228,6.7,8705
2025-11,CO-UM-01,CO,Umbrella,Urban agency corridor,257376,237091,142416,60.1,21.2,81.3,88.4,171,5.5,15133
2025-12,CO-UM-01,CO,Umbrella,Urban agency corridor,168326,170307,91093,53.5,24.2,77.7,86.9,125,4.5,16066
2026-01,CO-UM-01,CO,Umbrella,Urban agency corridor,201619,190874,82617,43.3,22.4,65.7,86.6,151,3.8,14215
2026-02,CO-UM-01,CO,Umbrella,Urban agency corridor,246940,241723,110039,45.5,20.5,66.0,88.4,282,4.4,8776
2026-03,CO-UM-01,CO,Umbrella,Urban agency corridor,241545,242310,105631,43.6,19.1,62.7,84.9,233,5.1,8941
2025-04,CO-UM-02,CO,Umbrella,Rural farm belt,224426,225222,152918,67.9,22.3,90.2,85.9,275,5.8,9650
2025-05,CO-UM-02,CO,Umbrella,Rural farm belt,170668,168217,116143,69.0,21.9,90.9,87.5,125,6.3,14774
2025-06,CO-UM-02,CO,Umbrella,Rural farm belt,184725,178572,127148,71.2,22.3,93.5,87.2,193,7.4,8915
2025-07,CO-UM-02,CO,Umbrella,Rural farm belt,254764,253996,154237,60.7,19.5,80.2,82.1,201,6.5,11896
2025-08,CO-UM-02,CO,Umbrella,Rural farm belt,195448,180986,129500,71.6,20.1,91.6,84.3,169,5.9,13004
2025-09,CO-UM-02,CO,Umbrella,Rural farm belt,226421,212348,131023,61.7,19.4,81.1,86.3,240,5.8,9482
2025-10,CO-UM-02,CO,Umbrella,Rural farm belt,260414,258211,135940,52.6,18.9,71.6,85.1,285,5.4,8815
2025-11,CO-UM-02,CO,Umbrella,Rural farm belt,260224,243280,146591,60.3,24.1,84.4,85.7,265,5.5,10099
2025-12,CO-UM-02,CO,Umbrella,Rural farm belt,262657,256738,145059,56.5,24.1,80.6,84.6,249,4.8,12084
2026-01,CO-UM-02,CO,Umbrella,Rural farm belt,250620,250254,141130,56.4,18.5,74.9,87.4,194,5.7,12784
2026-02,CO-UM-02,CO,Umbrella,Rural farm belt,228475,231561,124312,53.7,22.6,76.3,84.1,199,4.4,14306
2026-03,CO-UM-02,CO,Umbrella,Rural farm belt,176830,172138,113657,66.0,19.0,85.0,84.4,137,6.1,13493
2025-04,CO-UM-03,CO,Umbrella,Wildland interface,249387,245163,164840,67.2,19.0,86.2,80.0,198,8.2,10153
2025-05,CO-UM-03,CO,Umbrella,Wildland interface,177284,175861,129874,73.9,21.4,95.3,76.6,159,8.2,9997
2025-06,CO-UM-03,CO,Umbrella,Wildland interface,214288,215022,157024,73.0,24.5,97.5,76.4,278,6.4,8848
2025-07,CO-UM-03,CO,Umbrella,Wildland interface,163541,152391,122083,80.1,22.5,102.6,79.0,127,6.7,14245
2025-08,CO-UM-03,CO,Umbrella,Wildland interface,175857,171976,140309,81.6,18.7,100.3,77.1,146,8.3,11610
2025-09,CO-UM-03,CO,Umbrella,Wildland interface,259437,239870,181823,75.8,19.3,95.1,77.2,311,8.4,6970
2025-10,CO-UM-03,CO,Umbrella,Wildland interface,247579,239067,152627,63.8,22.0,85.9,81.1,296,6.4,8065
2025-11,CO-UM-03,CO,Umbrella,Wildland interface,249655,235189,171320,72.8,21.1,93.9,81.1,168,6.7,15248
2025-12,CO-UM-03,CO,Umbrella,Wildland interface,199262,202766,135790,67.0,19.3,86.3,81.2,159,5.9,14437
2026-01,CO-UM-03,CO,Umbrella,Wildland interface,229980,219297,127477,58.1,19.3,77.5,78.7,181,5.7,12439
2026-02,CO-UM-03,CO,Umbrella,Wildland interface,214264,216957,124390,57.3,19.1,76.4,81.3,188,5.0,13142
2026-03,CO-UM-03,CO,Umbrella,Wildland interface,168489,163214,95444,58.5,19.6,78.1,76.8,138,4.9,14115
2025-04,CO-UM-04,CO,Umbrella,Mountain and hail belt,222680,216514,140430,64.9,24.1,89.0,78.8,284,7.7,6404
2025-05,CO-UM-04,CO,Umbrella,Mountain and hail belt,209409,212556,150963,71.0,23.2,94.2,77.3,287,8.2,6427
2025-06,CO-UM-04,CO,Umbrella,Mountain and hail belt,170414,165816,104684,63.1,20.7,83.8,79.7,150,7.3,9503
2025-07,CO-UM-04,CO,Umbrella,Mountain and hail belt,240659,237274,158972,67.0,19.7,86.7,80.0,197,5.4,14866
2025-08,CO-UM-04,CO,Umbrella,Mountain and hail belt,210566,197434,145060,73.5,18.8,92.2,79.1,212,7.6,9009
2025-09,CO-UM-04,CO,Umbrella,Mountain and hail belt,196807,196909,144501,73.4,18.8,92.1,79.6,144,8.8,11458
2025-10,CO-UM-04,CO,Umbrella,Mountain and hail belt,246693,238924,142236,59.5,23.9,83.4,79.5,210,6.5,10387
2025-11,CO-UM-04,CO,Umbrella,Mountain and hail belt,184458,182187,111160,61.0,23.2,84.2,77.1,227,5.5,8980
2025-12,CO-UM-04,CO,Umbrella,Mountain and hail belt,258863,247875,142398,57.4,21.3,78.8,78.1,185,7.0,11020
2026-01,CO-UM-04,CO,Umbrella,Mountain and hail belt,266766,257563,154109,59.8,19.3,79.2,79.5,221,4.8,14426
2026-02,CO-UM-04,CO,Umbrella,Mountain and hail belt,188131,175474,115699,65.9,18.9,84.8,76.0,133,6.7,12920
2026-03,CO-UM-04,CO,Umbrella,Mountain and hail belt,185783,177303,126076,71.1,22.1,93.2,79.9,151,6.7,12397
2025-04,CA-HO-01,CA,Home,Urban agency corridor,1140107,1162415,888481,76.4,31.5,108.0,79.8,556,6.8,23376
2025-05,CA-HO-01,CA,Home,Urban agency corridor,1007297,959682,756215,78.8,31.9,110.6,81.6,675,7.6,14741
2025-06,CA-HO-01,CA,Home,Urban agency corridor,873332,889068,631058,71.0,29.3,100.3,82.7,689,7.0,13105
2025-07,CA-HO-01,CA,Home,Urban agency corridor,1155524,1155295,990479,85.7,29.2,114.9,79.5,610,11.3,14322
2025-08,CA-HO-01,CA,Home,Urban agency corridor,1310884,1330538,966602,72.6,28.3,100.9,82.0,982,7.3,13412
2025-09,CA-HO-01,CA,Home,Urban agency corridor,1066525,1056212,885218,83.8,31.0,114.8,78.2,595,7.4,20164
2025-10,CA-HO-01,CA,Home,Urban agency corridor,1411419,1355719,1084616,80.0,28.7,108.7,80.9,685,6.8,23358
2025-11,CA-HO-01,CA,Home,Urban agency corridor,939338,948115,656052,69.2,26.7,95.9,80.6,607,5.7,19104
2025-12,CA-HO-01,CA,Home,Urban agency corridor,1228718,1228039,927060,75.5,27.0,102.5,83.4,585,9.7,16319
2026-01,CA-HO-01,CA,Home,Urban agency corridor,1479789,1461240,1119371,76.6,27.2,103.8,80.3,744,8.2,18320
2026-02,CA-HO-01,CA,Home,Urban agency corridor,1019747,995150,622155,62.5,30.8,93.3,79.3,418,7.2,20696
2026-03,CA-HO-01,CA,Home,Urban agency corridor,987922,956160,765958,80.1,30.0,110.1,83.8,641,7.1,16744
2025-04,CA-HO-02,CA,Home,Rural farm belt,896037,855287,703249,82.2,29.7,111.9,73.4,413,7.5,22555
2025-05,CA-HO-02,CA,Home,Rural farm belt,1172350,1112825,973725,87.5,31.3,118.8,78.3,510,7.2,26630
2025-06,CA-HO-02,CA,Home,Rural farm belt,908467,916816,794442,86.7,27.0,113.6,78.1,579,7.1,19450
2025-07,CA-HO-02,CA,Home,Rural farm belt,939569,890330,816629,91.7,29.5,121.2,77.9,481,8.6,19688
2025-08,CA-HO-02,CA,Home,Rural farm belt,1053253,1071114,944255,88.2,27.3,115.4,74.8,608,8.2,18891
2025-09,CA-HO-02,CA,Home,Rural farm belt,1058654,980626,902326,92.0,27.9,119.9,78.4,492,9.6,19051
2025-10,CA-HO-02,CA,Home,Rural farm belt,1095507,1078642,855850,79.3,30.1,109.4,76.9,486,8.2,21587
2025-11,CA-HO-02,CA,Home,Rural farm belt,1078910,1006834,854081,84.8,27.5,112.4,74.2,557,6.9,22330
2025-12,CA-HO-02,CA,Home,Rural farm belt,1365469,1262693,945616,74.9,29.2,104.1,73.7,545,6.8,25622
2026-01,CA-HO-02,CA,Home,Rural farm belt,1080343,1099056,910859,82.9,30.7,113.5,76.7,770,9.5,12403
2026-02,CA-HO-02,CA,Home,Rural farm belt,938110,892764,632159,70.8,28.1,98.9,73.8,470,9.2,14576
2026-03,CA-HO-02,CA,Home,Rural farm belt,1112448,1061703,821042,77.3,29.7,107.1,73.6,664,6.4,19351
2025-04,CA-HO-03,CA,Home,Wildland interface,862178,856876,898582,104.9,28.5,133.4,72.6,477,11.7,16076
2025-05,CA-HO-03,CA,Home,Wildland interface,1409463,1434930,1448838,101.0,27.4,128.4,71.7,625,10.4,22294
2025-06,CA-HO-03,CA,Home,Wildland interface,1270268,1261585,1378751,109.3,27.3,136.6,71.7,786,11.5,15261
2025-07,CA-HO-03,CA,Home,Wildland interface,1366635,1318253,1260810,95.6,26.8,122.5,72.2,686,11.1,16547
2025-08,CA-HO-03,CA,Home,Wildland interface,1430636,1355946,1267673,93.5,29.7,123.2,71.0,670,11.8,16063
2025-09,CA-HO-03,CA,Home,Wildland interface,1188817,1116828,1076196,96.4,30.1,126.5,74.0,486,10.4,21384
2025-10,CA-HO-03,CA,Home,Wildland interface,979674,984945,925452,94.0,28.7,122.7,70.1,595,7.6,20506
2025-11,CA-HO-03,CA,Home,Wildland interface,1419923,1318768,1280155,97.1,29.2,126.2,74.3,606,10.9,19462
2025-12,CA-HO-03,CA,Home,Wildland interface,1387080,1410711,1257758,89.2,31.9,121.0,69.2,732,11.2,15283
2026-01,CA-HO-03,CA,Home,Wildland interface,1033467,999839,962349,96.3,32.4,128.7,68.7,424,8.5,26601
2026-02,CA-HO-03,CA,Home,Wildland interface,966900,929138,910445,98.0,29.0,127.0,71.7,449,8.7,23334
2026-03,CA-HO-03,CA,Home,Wildland interface,1002230,940694,854550,90.8,29.8,120.7,68.6,427,7.8,25716
2025-04,CA-HO-04,CA,Home,Mountain and hail belt,1010269,1026032,1002548,97.7,29.3,127.0,72.2,450,10.2,21856
2025-05,CA-HO-04,CA,Home,Mountain and hail belt,1148723,1135839,1025375,90.3,27.2,117.5,69.9,474,11.5,18772
2025-06,CA-HO-04,CA,Home,Mountain and hail belt,1303006,1274478,1253745,98.4,31.7,130.1,72.0,709,9.0,19722
2025-07,CA-HO-04,CA,Home,Mountain and hail belt,945535,918353,912826,99.4,31.6,131.0,69.3,697,10.9,11988
2025-08,CA-HO-04,CA,Home,Mountain and hail belt,1396951,1304124,1188480,91.1,28.1,119.3,70.8,567,9.8,21344
2025-09,CA-HO-04,CA,Home,Mountain and hail belt,1057672,1029074,1057094,102.7,29.6,132.3,72.9,704,12.9,11654
2025-10,CA-HO-04,CA,Home,Mountain and hail belt,1339147,1304827,1283933,98.4,31.5,129.9,72.4,817,9.0,17452
2025-11,CA-HO-04,CA,Home,Mountain and hail belt,1308715,1216560,1094433,90.0,31.4,121.4,68.4,659,9.6,17289
2025-12,CA-HO-04,CA,Home,Mountain and hail belt,1194104,1139213,1066200,93.6,27.1,120.7,69.2,757,11.1,12705
2026-01,CA-HO-04,CA,Home,Mountain and hail belt,1450581,1423517,1299837,91.3,29.7,121.0,71.5,755,8.1,21271
2026-02,CA-HO-04,CA,Home,Mountain and hail belt,982433,949078,745709,78.6,31.4,110.0,73.8,526,8.7,16343
2026-03,CA-HO-04,CA,Home,Mountain and hail belt,1140382,1142325,1091327,95.5,30.1,125.6,72.9,695,8.6,18161
2025-04,CA-AU-01,CA,Auto,Urban agency corridor,767427,715652,530853,74.2,23.0,97.1,74.7,332,9.4,17005
2025-05,CA-AU-01,CA,Auto,Urban agency corridor,1017328,1012987,763722,75.4,23.1,98.5,75.3,550,9.7,14359
2025-06,CA-AU-01,CA,Auto,Urban agency corridor,728508,688659,536229,77.9,26.5,104.4,75.0,320,6.4,26041
2025-07,CA-AU-01,CA,Auto,Urban agency corridor,772126,779938,629784,80.7,24.6,105.4,71.1,350,6.6,27207
2025-08,CA-AU-01,CA,Auto,Urban agency corridor,1115452,1065015,847361,79.6,25.5,105.1,74.9,696,7.7,15839
2025-09,CA-AU-01,CA,Auto,Urban agency corridor,732821,716562,536558,74.9,23.8,98.7,71.7,455,6.2,18911
2025-10,CA-AU-01,CA,Auto,Urban agency corridor,939170,955472,703323,73.6,23.8,97.4,73.5,462,7.9,19300
2025-11,CA-AU-01,CA,Auto,Urban agency corridor,969023,934106,805936,86.3,23.6,109.9,72.6,553,10.1,14478
2025-12,CA-AU-01,CA,Auto,Urban agency corridor,805978,750595,635881,84.7,23.2,108.0,71.2,533,7.5,15929
2026-01,CA-AU-01,CA,Auto,Urban agency corridor,1034682,1009552,676160,67.0,24.5,91.4,71.2,640,6.4,16566
2026-02,CA-AU-01,CA,Auto,Urban agency corridor,855373,870443,652703,75.0,25.8,100.8,72.3,389,8.9,18894
2026-03,CA-AU-01,CA,Auto,Urban agency corridor,745276,748336,580721,77.6,26.6,104.2,71.6,311,7.8,23962
2025-04,CA-AU-02,CA,Auto,Rural farm belt,844789,827095,678058,82.0,28.1,110.0,73.9,624,6.6,16404
2025-05,CA-AU-02,CA,Auto,Rural farm belt,822305,805445,814037,101.1,23.2,124.3,73.0,386,11.4,18556
2025-06,CA-AU-02,CA,Auto,Rural farm belt,996062,974340,880870,90.4,27.2,117.6,71.9,569,9.2,16917
2025-07,CA-AU-02,CA,Auto,Rural farm belt,952215,914550,869203,95.0,24.2,119.2,72.6,665,10.9,12038
2025-08,CA-AU-02,CA,Auto,Rural farm belt,909781,894166,786118,87.9,23.1,111.0,68.3,673,8.1,14469
2025-09,CA-AU-02,CA,Auto,Rural farm belt,1132874,1085592,1036312,95.5,23.4,118.9,71.7,797,12.1,10737
2025-10,CA-AU-02,CA,Auto,Rural farm belt,1038053,1034687,976938,94.4,23.7,118.1,72.0,570,10.7,15989
2025-11,CA-AU-02,CA,Auto,Rural farm belt,855041,860143,747495,86.9,28.2,115.1,68.2,492,7.2,21110
2025-12,CA-AU-02,CA,Auto,Rural farm belt,878794,836134,682117,81.6,25.3,106.8,68.2,442,6.9,22326
2026-01,CA-AU-02,CA,Auto,Rural farm belt,846170,838221,694263,82.8,23.3,106.1,72.3,462,10.3,14600
2026-02,CA-AU-02,CA,Auto,Rural farm belt,1026739,1012373,882207,87.1,25.9,113.1,70.9,453,8.7,22423
2026-03,CA-AU-02,CA,Auto,Rural farm belt,898061,870642,823105,94.5,26.2,120.7,70.1,366,10.4,21653
2025-04,CA-AU-03,CA,Auto,Wildland interface,678676,684875,693511,101.3,23.1,124.3,68.5,412,10.9,15387
2025-05,CA-AU-03,CA,Auto,Wildland interface,966588,913195,1008103,110.4,26.1,136.4,71.9,689,12.2,11961
2025-06,CA-AU-03,CA,Auto,Wildland interface,826909,762386,817581,107.2,25.3,132.5,71.6,400,8.9,22885
2025-07,CA-AU-03,CA,Auto,Wildland interface,799842,791521,893789,112.9,28.4,141.3,68.7,465,10.9,17639
2025-08,CA-AU-03,CA,Auto,Wildland interface,1051469,977872,1110096,113.5,24.5,138.0,69.5,459,12.3,19595
2025-09,CA-AU-03,CA,Auto,Wildland interface,969160,926840,987784,106.6,25.5,132.1,71.5,430,9.1,25223
2025-10,CA-AU-03,CA,Auto,Wildland interface,938574,890459,854609,96.0,28.5,124.5,68.9,589,8.6,16954
2025-11,CA-AU-03,CA,Auto,Wildland interface,738326,741588,691268,93.2,24.5,117.7,66.9,341,9.4,21479
2025-12,CA-AU-03,CA,Auto,Wildland interface,797666,797320,802062,100.6,24.3,124.9,71.3,456,9.9,17834
2026-01,CA-AU-03,CA,Auto,Wildland interface,797847,766117,759601,99.1,25.2,124.4,71.0,525,13.1,11080
2026-02,CA-AU-03,CA,Auto,Wildland interface,1040101,1046624,1038778,99.3,23.8,123.0,72.2,497,10.1,20714
2026-03,CA-AU-03,CA,Auto,Wildland interface,1157205,1126275,1155207,102.6,27.1,129.7,69.1,592,9.6,20231
2025-04,CA-AU-04,CA,Auto,Mountain and hail belt,800186,771010,739125,95.9,27.5,123.3,68.1,519,10.0,14205
2025-05,CA-AU-04,CA,Auto,Mountain and hail belt,1039251,1023251,1004621,98.2,26.1,124.3,70.1,741,11.6,11682
2025-06,CA-AU-04,CA,Auto,Mountain and hail belt,785506,787645,822556,104.4,25.9,130.3,70.3,395,13.6,15324
2025-07,CA-AU-04,CA,Auto,Mountain and hail belt,751280,701427,712994,101.6,27.3,129.0,71.6,482,8.6,17117
2025-08,CA-AU-04,CA,Auto,Mountain and hail belt,1122282,1087025,1048282,96.4,27.7,124.1,68.2,559,8.1,23016
2025-09,CA-AU-04,CA,Auto,Mountain and hail belt,1100109,1056876,1057987,100.1,26.4,126.5,68.2,452,9.0,26004
2025-10,CA-AU-04,CA,Auto,Mountain and hail belt,756342,704301,727891,103.3,28.1,131.4,70.8,319,8.4,27042
2025-11,CA-AU-04,CA,Auto,Mountain and hail belt,1127719,1065898,1093787,102.6,23.9,126.5,68.4,489,11.2,19937
2025-12,CA-AU-04,CA,Auto,Mountain and hail belt,972427,932553,910645,97.7,23.9,121.6,70.2,658,11.7,11871
2026-01,CA-AU-04,CA,Auto,Mountain and hail belt,1159137,1117347,981447,87.8,26.0,113.9,70.6,664,7.2,20603
2026-02,CA-AU-04,CA,Auto,Mountain and hail belt,857490,825229,796093,96.5,28.3,124.7,73.0,354,10.4,21715
